Fecha;Año;Mes;Residencia;Ambito;Promedio de Estancia Media;Total Pernoctaciones;Total Viajeros;Acumulado Año;Variación Año Anterior;Var. % Año Anterior;Variación Periodo Anterior;Var. % Periodo Anterior
27/04/2019 0:00;2019;abril;Fuera de España;Huelva;;;;54396;;;-9568;-100,00%
28/04/2019 0:00;2019;abril;Fuera de España;Córdoba REST;;;;10193;;;-2619;-100,00%
28/04/2019 0:00;2019;abril;Fuera de España;Jaén;;;;17577;;;-4671;-100,00%
28/04/2019 0:00;2019;abril;Fuera de España;Almería CAP;;;;18491;;;-4992;-100,00%
28/04/2019 0:00;2019;abril;Fuera de España;Cádiz CAP;;;;31368;;;-7311;-100,00%
28/04/2019 0:00;2019;abril;Fuera de España;Huelva;;;;54396;;;-9568;-100,00%
29/04/2019 0:00;2019;abril;Fuera de España;Córdoba REST;;;;10193;;;-2619;-100,00%
29/04/2019 0:00;2019;abril;Fuera de España;Jaén;;;;17577;;;-4671;-100,00%
29/04/2019 0:00;2019;abril;Fuera de España;Almería CAP;;;;18491;;;-4992;-100,00%
29/04/2019 0:00;2019;abril;Fuera de España;Cádiz CAP;;;;31368;;;-7311;-100,00%
30/04/2019 0:00;2019;abril;Fuera de España;Córdoba REST;;;;10193;;;-2619;-100,00%
30/04/2019 0:00;2019;abril;Fuera de España;Jaén;;;;17577;;;-4671;-100,00%
30/04/2019 0:00;2019;abril;Fuera de España;Almería CAP;;;;18491;;;-4992;-100,00%
30/04/2019 0:00;2019;abril;Fuera de España;Cádiz CAP;;;;31368;;;-7311;-100,00%
01/05/2019 0:00;2019;mayo;Total;Nacional;3,04;31905788;10509949;38446105;469668;4,68%;1370960;15,00%
01/05/2019 0:00;2019;mayo;Fuera de España;Nacional;3,72;22075560;5931136;19291818;141216;2,44%;1262815;27,05%
01/05/2019 0:00;2019;mayo;Total;Andalucía;2,64;5208515;1973786;7353566;148362;8,13%;187360;10,49%
01/05/2019 0:00;2019;mayo;Fuera de España;Andalucía;3,08;3179861;1033106;3524144;26313;2,61%;110085;11,93%
01/05/2019 0:00;2019;mayo;España;Nacional;2,15;9830228;4578814;19154288;328454;7,73%;108146;2,42%
01/05/2019 0:00;2019;mayo;España;Andalucía;2,16;2028654;940680;3829423;122049;14,91%;77275;8,95%
01/05/2019 0:00;2019;mayo;Total;Málaga REST;3,77;1738538;461054;1555992;23249;5,31%;45808;11,03%
01/05/2019 0:00;2019;mayo;Fuera de España;Málaga REST;4,39;1399326;318713;983482;-3065;-0,95%;44626;16,28%
01/05/2019 0:00;2019;mayo;Total;Cádiz REST;2,74;722415;263665;829976;21848;9,03%;44319;20,21%
01/05/2019 0:00;2019;mayo;España;Huelva;2,9;257644;88980;249078;28954;48,24%;33123;59,30%
01/05/2019 0:00;2019;mayo;Total;Huelva;3,48;420418;120639;335132;30048;33,17%;30892;34,42%
01/05/2019 0:00;2019;mayo;España;Cádiz REST;2,19;350587;160216;516478;22388;16,24%;26481;19,80%
01/05/2019 0:00;2019;mayo;Total;Almería REST;3,61;366236;101493;304168;4940;5,12%;18790;22,72%
01/05/2019 0:00;2019;mayo;Fuera de España;Cádiz REST;3,59;371828;103449;313497;-540;-0,52%;17838;20,84%
01/05/2019 0:00;2019;mayo;Fuera de España;Granada CAP;1,74;216843;124517;435891;6646;5,64%;17149;15,97%
01/05/2019 0:00;2019;mayo;Total;Sevilla CAP;2,1;559710;266897;1147896;19802;8,01%;17001;6,80%
01/05/2019 0:00;2019;mayo;Fuera de España;Almería REST;4,86;143855;29605;71157;-826;-2,71%;12706;75,19%
01/05/2019 0:00;2019;mayo;España;Sevilla CAP;1,87;198503;106410;511282;13158;14,11%;9770;10,11%
01/05/2019 0:00;2019;mayo;Fuera de España;Sevilla CAP;2,25;361207;160487;636614;6644;4,32%;7231;4,72%
01/05/2019 0:00;2019;mayo;Total;Granada CAP;1,76;340003;193234;815318;12110;6,69%;7090;3,81%
01/05/2019 0:00;2019;mayo;Total;Sevilla REST;1,67;145485;86925;341450;2158;2,55%;6875;8,59%
01/05/2019 0:00;2019;mayo;España;Almería REST;3,09;222381;71887;233011;5766;8,72%;6083;9,24%
01/05/2019 0:00;2019;mayo;Total;Córdoba REST;1,7;50957;30057;101331;4826;19,13%;5683;23,32%
01/05/2019 0:00;2019;mayo;España;Córdoba CAP;1,78;90785;51049;230026;3885;8,24%;5307;11,60%
01/05/2019 0:00;2019;mayo;Total;Córdoba CAP;1,66;172302;103530;416423;5919;6,06%;5151;5,24%
01/05/2019 0:00;2019;mayo;Total;Málaga CAP;1,93;248306;128881;552840;6109;4,98%;4811;3,88%
01/05/2019 0:00;2019;mayo;España;Córdoba REST;1,72;40373;23500;84582;4012;20,59%;4124;21,28%
01/05/2019 0:00;2019;mayo;Fuera de España;Sevilla REST;1,71;71567;41764;156334;3109;8,04%;4031;10,68%
01/05/2019 0:00;2019;mayo;Total;Jaén;1,69;92245;54484;207026;-667;-1,21%;3765;7,42%
01/05/2019 0:00;2019;mayo;Fuera de España;Málaga CAP;2,02;175241;86692;345181;5392;6,63%;3537;4,25%
01/05/2019 0:00;2019;mayo;España;Sevilla REST;1,64;73918;45161;185117;-951;-2,06%;2844;6,72%
01/05/2019 0:00;2019;mayo;Total;Almería CAP;2,09;55589;26616;109727;-2022;-7,06%;2781;11,67%
01/05/2019 0:00;2019;mayo;Fuera de España;Jaén;1,51;15569;10302;27879;24;0,23%;2687;35,29%
01/05/2019 0:00;2019;mayo;Fuera de España;Córdoba REST;1,61;10584;6557;16750;814;14,17%;1559;31,19%
01/05/2019 0:00;2019;mayo;Fuera de España;Almería CAP;3,04;22828;7516;26007;-1677;-18,24%;1502;24,98%
01/05/2019 0:00;2019;mayo;España;Almería CAP;1,72;32761;19100;83720;-345;-1,77%;1279;7,18%
01/05/2019 0:00;2019;mayo;España;Málaga CAP;1,73;73065;42189;207659;717;1,73%;1274;3,11%
01/05/2019 0:00;2019;mayo;España;Málaga REST;2,38;339212;142340;572509;26313;22,68%;1181;0,84%
01/05/2019 0:00;2019;mayo;España;Jaén;1,74;76676;44182;179148;-690;-1,54%;1077;2,50%
01/05/2019 0:00;2019;mayo;Fuera de España;Granada REST;2,35;111909;47674;195843;7113;17,54%;553;1,17%
01/05/2019 0:00;2019;mayo;Fuera de España;Córdoba CAP;1,55;81517;52481;186397;2034;4,03%;-156;-0,30%
01/05/2019 0:00;2019;mayo;Fuera de España;Cádiz CAP;2,98;34812;11689;43057;-449;-3,70%;-947;-7,49%
01/05/2019 0:00;2019;mayo;Fuera de España;Huelva;5,14;162774;31659;86055;1094;3,58%;-2232;-6,59%
01/05/2019 0:00;2019;mayo;España;Cádiz CAP;1,95;22140;11330;64132;1967;21,01%;-2239;-16,50%
01/05/2019 0:00;2019;mayo;Total;Granada REST;2,11;239358;113292;529097;18524;19,55%;-2419;-2,09%
01/05/2019 0:00;2019;mayo;España;Granada REST;1,94;127449;65618;333255;11411;21,05%;-2972;-4,33%
01/05/2019 0:00;2019;mayo;Total;Cádiz CAP;2,47;56952;23019;107189;1518;7,06%;-3186;-12,16%
02/05/2019 0:00;2019;mayo;Fuera de España;Córdoba REST;;;;16750;;;-4998;-100,00%
02/05/2019 0:00;2019;mayo;Fuera de España;Almería CAP;;;;26007;;;-6014;-100,00%
02/05/2019 0:00;2019;mayo;Fuera de España;Jaén;;;;27879;;;-7615;-100,00%
03/05/2019 0:00;2019;mayo;Fuera de España;Córdoba REST;;;;16750;;;-4998;-100,00%
03/05/2019 0:00;2019;mayo;Fuera de España;Almería CAP;;;;26007;;;-6014;-100,00%
03/05/2019 0:00;2019;mayo;Fuera de España;Jaén;;;;27879;;;-7615;-100,00%
04/05/2019 0:00;2019;mayo;Fuera de España;Córdoba REST;;;;16750;;;-4998;-100,00%
04/05/2019 0:00;2019;mayo;Fuera de España;Almería CAP;;;;26007;;;-6014;-100,00%
04/05/2019 0:00;2019;mayo;Fuera de España;Jaén;;;;27879;;;-7615;-100,00%
05/05/2019 0:00;2019;mayo;Fuera de España;Córdoba REST;;;;16750;;;-4998;-100,00%
05/05/2019 0:00;2019;mayo;Fuera de España;Almería CAP;;;;26007;;;-6014;-100,00%
05/05/2019 0:00;2019;mayo;Fuera de España;Jaén;;;;27879;;;-7615;-100,00%
06/05/2019 0:00;2019;mayo;Fuera de España;Córdoba REST;;;;16750;;;-4998;-100,00%
06/05/2019 0:00;2019;mayo;Fuera de España;Almería CAP;;;;26007;;;-6014;-100,00%
06/05/2019 0:00;2019;mayo;Fuera de España;Jaén;;;;27879;;;-7615;-100,00%
07/05/2019 0:00;2019;mayo;Fuera de España;Córdoba REST;;;;16750;;;-4998;-100,00%
07/05/2019 0:00;2019;mayo;Fuera de España;Almería CAP;;;;26007;;;-6014;-100,00%
07/05/2019 0:00;2019;mayo;Fuera de España;Jaén;;;;27879;;;-7615;-100,00%
08/05/2019 0:00;2019;mayo;Fuera de España;Córdoba REST;;;;16750;;;-4998;-100,00%
08/05/2019 0:00;2019;mayo;Fuera de España;Almería CAP;;;;26007;;;-6014;-100,00%
08/05/2019 0:00;2019;mayo;Fuera de España;Jaén;;;;27879;;;-7615;-100,00%
09/05/2019 0:00;2019;mayo;Fuera de España;Córdoba REST;;;;16750;;;-4998;-100,00%
09/05/2019 0:00;2019;mayo;Fuera de España;Almería CAP;;;;26007;;;-6014;-100,00%
09/05/2019 0:00;2019;mayo;Fuera de España;Jaén;;;;27879;;;-7615;-100,00%
10/05/2019 0:00;2019;mayo;Fuera de España;Córdoba REST;;;;16750;;;-4998;-100,00%
10/05/2019 0:00;2019;mayo;Fuera de España;Almería CAP;;;;26007;;;-6014;-100,00%
10/05/2019 0:00;2019;mayo;Fuera de España;Jaén;;;;27879;;;-7615;-100,00%
11/05/2019 0:00;2019;mayo;Fuera de España;Córdoba REST;;;;16750;;;-4998;-100,00%
11/05/2019 0:00;2019;mayo;Fuera de España;Almería CAP;;;;26007;;;-6014;-100,00%
11/05/2019 0:00;2019;mayo;Fuera de España;Jaén;;;;27879;;;-7615;-100,00%
12/05/2019 0:00;2019;mayo;Fuera de España;Córdoba REST;;;;16750;;;-4998;-100,00%
12/05/2019 0:00;2019;mayo;Fuera de España;Almería CAP;;;;26007;;;-6014;-100,00%
12/05/2019 0:00;2019;mayo;Fuera de España;Jaén;;;;27879;;;-7615;-100,00%
13/05/2019 0:00;2019;mayo;Fuera de España;Córdoba REST;;;;16750;;;-4998;-100,00%
13/05/2019 0:00;2019;mayo;Fuera de España;Almería CAP;;;;26007;;;-6014;-100,00%
13/05/2019 0:00;2019;mayo;Fuera de España;Jaén;;;;27879;;;-7615;-100,00%
14/05/2019 0:00;2019;mayo;Fuera de España;Córdoba REST;;;;16750;;;-4998;-100,00%
14/05/2019 0:00;2019;mayo;Fuera de España;Almería CAP;;;;26007;;;-6014;-100,00%
14/05/2019 0:00;2019;mayo;Fuera de España;Jaén;;;;27879;;;-7615;-100,00%
15/05/2019 0:00;2019;mayo;Fuera de España;Córdoba REST;;;;16750;;;-4998;-100,00%
15/05/2019 0:00;2019;mayo;Fuera de España;Almería CAP;;;;26007;;;-6014;-100,00%
15/05/2019 0:00;2019;mayo;Fuera de España;Jaén;;;;27879;;;-7615;-100,00%
16/05/2019 0:00;2019;mayo;Fuera de España;Córdoba REST;;;;16750;;;-4998;-100,00%
16/05/2019 0:00;2019;mayo;Fuera de España;Almería CAP;;;;26007;;;-6014;-100,00%
16/05/2019 0:00;2019;mayo;Fuera de España;Jaén;;;;27879;;;-7615;-100,00%
17/05/2019 0:00;2019;mayo;Fuera de España;Córdoba REST;;;;16750;;;-4998;-100,00%
17/05/2019 0:00;2019;mayo;Fuera de España;Almería CAP;;;;26007;;;-6014;-100,00%
17/05/2019 0:00;2019;mayo;Fuera de España;Jaén;;;;27879;;;-7615;-100,00%
18/05/2019 0:00;2019;mayo;Fuera de España;Córdoba REST;;;;16750;;;-4998;-100,00%
18/05/2019 0:00;2019;mayo;Fuera de España;Almería CAP;;;;26007;;;-6014;-100,00%
18/05/2019 0:00;2019;mayo;Fuera de España;Jaén;;;;27879;;;-7615;-100,00%
19/05/2019 0:00;2019;mayo;Fuera de España;Córdoba REST;;;;16750;;;-4998;-100,00%
19/05/2019 0:00;2019;mayo;Fuera de España;Almería CAP;;;;26007;;;-6014;-100,00%
19/05/2019 0:00;2019;mayo;Fuera de España;Jaén;;;;27879;;;-7615;-100,00%
20/05/2019 0:00;2019;mayo;Fuera de España;Córdoba REST;;;;16750;;;-4998;-100,00%
20/05/2019 0:00;2019;mayo;Fuera de España;Almería CAP;;;;26007;;;-6014;-100,00%
20/05/2019 0:00;2019;mayo;Fuera de España;Jaén;;;;27879;;;-7615;-100,00%
21/05/2019 0:00;2019;mayo;Fuera de España;Córdoba REST;;;;16750;;;-4998;-100,00%
21/05/2019 0:00;2019;mayo;Fuera de España;Almería CAP;;;;26007;;;-6014;-100,00%
21/05/2019 0:00;2019;mayo;Fuera de España;Jaén;;;;27879;;;-7615;-100,00%
22/05/2019 0:00;2019;mayo;Fuera de España;Córdoba REST;;;;16750;;;-4998;-100,00%
22/05/2019 0:00;2019;mayo;Fuera de España;Almería CAP;;;;26007;;;-6014;-100,00%
22/05/2019 0:00;2019;mayo;Fuera de España;Jaén;;;;27879;;;-7615;-100,00%
23/05/2019 0:00;2019;mayo;Fuera de España;Córdoba REST;;;;16750;;;-4998;-100,00%
23/05/2019 0:00;2019;mayo;Fuera de España;Almería CAP;;;;26007;;;-6014;-100,00%
23/05/2019 0:00;2019;mayo;Fuera de España;Jaén;;;;27879;;;-7615;-100,00%
24/05/2019 0:00;2019;mayo;Fuera de España;Córdoba REST;;;;16750;;;-4998;-100,00%
24/05/2019 0:00;2019;mayo;Fuera de España;Almería CAP;;;;26007;;;-6014;-100,00%
24/05/2019 0:00;2019;mayo;Fuera de España;Jaén;;;;27879;;;-7615;-100,00%
25/05/2019 0:00;2019;mayo;Fuera de España;Córdoba REST;;;;16750;;;-4998;-100,00%
25/05/2019 0:00;2019;mayo;Fuera de España;Almería CAP;;;;26007;;;-6014;-100,00%
25/05/2019 0:00;2019;mayo;Fuera de España;Jaén;;;;27879;;;-7615;-100,00%
26/05/2019 0:00;2019;mayo;Fuera de España;Córdoba REST;;;;16750;;;-4998;-100,00%
26/05/2019 0:00;2019;mayo;Fuera de España;Almería CAP;;;;26007;;;-6014;-100,00%
26/05/2019 0:00;2019;mayo;Fuera de España;Jaén;;;;27879;;;-7615;-100,00%
27/05/2019 0:00;2019;mayo;Fuera de España;Córdoba REST;;;;16750;;;-4998;-100,00%
27/05/2019 0:00;2019;mayo;Fuera de España;Almería CAP;;;;26007;;;-6014;-100,00%
27/05/2019 0:00;2019;mayo;Fuera de España;Jaén;;;;27879;;;-7615;-100,00%
28/05/2019 0:00;2019;mayo;Fuera de España;Córdoba REST;;;;16750;;;-4998;-100,00%
28/05/2019 0:00;2019;mayo;Fuera de España;Almería CAP;;;;26007;;;-6014;-100,00%
28/05/2019 0:00;2019;mayo;Fuera de España;Jaén;;;;27879;;;-7615;-100,00%
29/05/2019 0:00;2019;mayo;Fuera de España;Córdoba REST;;;;16750;;;-4998;-100,00%
29/05/2019 0:00;2019;mayo;Fuera de España;Almería CAP;;;;26007;;;-6014;-100,00%
29/05/2019 0:00;2019;mayo;Fuera de España;Jaén;;;;27879;;;-7615;-100,00%
30/05/2019 0:00;2019;mayo;Fuera de España;Córdoba REST;;;;16750;;;-4998;-100,00%
30/05/2019 0:00;2019;mayo;Fuera de España;Almería CAP;;;;26007;;;-6014;-100,00%
30/05/2019 0:00;2019;mayo;Fuera de España;Jaén;;;;27879;;;-7615;-100,00%
31/05/2019 0:00;2019;mayo;Fuera de España;Córdoba REST;;;;16750;;;-4998;-100,00%
31/05/2019 0:00;2019;mayo;Fuera de España;Almería CAP;;;;26007;;;-6014;-100,00%
31/05/2019 0:00;2019;mayo;Fuera de España;Jaén;;;;27879;;;-7615;-100,00%
01/06/2019 0:00;2019;junio;Total;Nacional;3,27;37163185;11371775;49817880;525428;4,84%;861826;8,20%
01/06/2019 0:00;2019;junio;España;Nacional;2,24;11606159;5183371;24337659;314617;6,46%;604557;13,20%
01/06/2019 0:00;2019;junio;Fuera de España;Nacional;4,13;25557026;6188404;25480222;210811;3,53%;257268;4,34%
01/06/2019 0:00;2019;junio;España;Andalucía;2,35;2473358;1051680;4881103;94848;9,91%;111000;11,80%
01/06/2019 0:00;2019;junio;Total;Almería REST;3,67;588216;160314;464482;12314;8,32%;58821;57,96%
01/06/2019 0:00;2019;junio;España;Almería REST;3,01;375472;124744;357755;12545;11,18%;52857;73,53%
01/06/2019 0:00;2019;junio;Total;Andalucía;2,86;5756916;2014675;9368241;119112;6,28%;40889;2,07%
01/06/2019 0:00;2019;junio;España;Málaga REST;2,55;438124;171707;744216;29474;20,72%;29367;20,63%
01/06/2019 0:00;2019;junio;Total;Málaga REST;3,94;1926423;489221;2045213;35180;7,75%;28167;6,11%
01/06/2019 0:00;2019;junio;España;Cádiz REST;2,5;467712;187147;703625;14471;8,38%;26931;16,81%
01/06/2019 0:00;2019;junio;Total;Huelva;3,61;528532;146340;481472;32664;28,73%;25701;21,30%
01/06/2019 0:00;2019;junio;Total;Cádiz REST;3,04;868847;285628;1115604;15987;5,93%;21963;8,33%
01/06/2019 0:00;2019;junio;España;Huelva;3,03;317681;104973;354051;22755;27,68%;15993;17,97%
01/06/2019 0:00;2019;junio;Fuera de España;Huelva;5,1;210852;41367;127422;9909;31,50%;9708;30,66%
01/06/2019 0:00;2019;junio;Total;Almería CAP;2,4;84513;35218;144945;-622;-1,74%;8602;32,32%
01/06/2019 0:00;2019;junio;España;Almería CAP;2,18;59700;27359;111079;-227;-0,82%;8259;43,24%
01/06/2019 0:00;2019;junio;Fuera de España;Almería REST;5,98;212744;35570;106727;-231;-0,65%;5965;20,15%
01/06/2019 0:00;2019;junio;España;Granada REST;2,38;170205;71541;404796;9746;15,77%;5923;9,03%
01/06/2019 0:00;2019;junio;España;Málaga CAP;1,74;83239;47764;255423;-1048;-2,15%;5575;13,21%
01/06/2019 0:00;2019;junio;España;Granada CAP;1,78;124531;70013;449440;8604;14,01%;1296;1,89%
01/06/2019 0:00;2019;junio;España;Cádiz CAP;2,35;29271;12460;76592;1800;16,89%;1130;9,97%
01/06/2019 0:00;2019;junio;Fuera de España;Almería CAP;3,16;24813;7859;33866;-395;-4,79%;343;4,56%
01/06/2019 0:00;2019;junio;Total;Cádiz CAP;2,53;56550;22365;129554;2095;10,34%;-654;-2,84%
01/06/2019 0:00;2019;junio;Fuera de España;Málaga REST;4,69;1488299;317514;1300996;5706;1,83%;-1199;-0,38%
01/06/2019 0:00;2019;junio;Fuera de España;Cádiz CAP;2,75;27279;9905;52962;295;3,07%;-1784;-15,26%
01/06/2019 0:00;2019;junio;Fuera de España;Córdoba REST;1,92;8095;4219;20969;1256;42,39%;-2338;-35,66%
01/06/2019 0:00;2019;junio;España;Jaén;1,77;73739;41747;220895;-1166;-2,72%;-2435;-5,51%
01/06/2019 0:00;2019;junio;Total;Granada REST;2,45;271181;110569;639666;14942;15,63%;-2723;-2,40%
01/06/2019 0:00;2019;junio;Fuera de España;Jaén;1,52;9499;6253;34132;-377;-5,69%;-4049;-39,30%
01/06/2019 0:00;2019;junio;Total;Málaga CAP;1,96;243512;124234;677074;-4899;-3,79%;-4647;-3,61%
01/06/2019 0:00;2019;junio;Fuera de España;Cádiz REST;4,07;401136;98481;411978;1516;1,56%;-4968;-4,80%
01/06/2019 0:00;2019;junio;Fuera de España;Sevilla REST;1,64;59389;36304;192638;-2482;-6,40%;-5460;-13,07%
01/06/2019 0:00;2019;junio;España;Córdoba REST;1,77;31301;17642;102224;1437;8,87%;-5858;-24,93%
01/06/2019 0:00;2019;junio;Total;Jaén;1,73;83238;48001;255027;-1542;-3,11%;-6483;-11,90%
01/06/2019 0:00;2019;junio;España;Sevilla REST;1,76;66144;37680;222797;-604;-1,58%;-7481;-16,57%
01/06/2019 0:00;2019;junio;Total;Córdoba REST;1,8;39396;21861;123192;2693;14,05%;-8196;-27,27%
01/06/2019 0:00;2019;junio;Fuera de España;Granada REST;2,59;100976;39027;234870;5194;15,35%;-8647;-18,14%
02/06/2019 0:00;2019;junio;Fuera de España;Córdoba REST;;;;20969;;;-6557;-100,00%
02/06/2019 0:00;2019;junio;Fuera de España;Almería CAP;;;;33866;;;-7516;-100,00%
03/06/2019 0:00;2019;junio;Fuera de España;Córdoba REST;;;;20969;;;-6557;-100,00%
03/06/2019 0:00;2019;junio;Fuera de España;Almería CAP;;;;33866;;;-7516;-100,00%
04/06/2019 0:00;2019;junio;Fuera de España;Córdoba REST;;;;20969;;;-6557;-100,00%
04/06/2019 0:00;2019;junio;Fuera de España;Almería CAP;;;;33866;;;-7516;-100,00%
05/06/2019 0:00;2019;junio;Fuera de España;Córdoba REST;;;;20969;;;-6557;-100,00%
05/06/2019 0:00;2019;junio;Fuera de España;Almería CAP;;;;33866;;;-7516;-100,00%
06/06/2019 0:00;2019;junio;Fuera de España;Córdoba REST;;;;20969;;;-6557;-100,00%
06/06/2019 0:00;2019;junio;Fuera de España;Almería CAP;;;;33866;;;-7516;-100,00%
07/06/2019 0:00;2019;junio;Fuera de España;Córdoba REST;;;;20969;;;-6557;-100,00%
07/06/2019 0:00;2019;junio;Fuera de España;Almería CAP;;;;33866;;;-7516;-100,00%
08/06/2019 0:00;2019;junio;Fuera de España;Córdoba REST;;;;20969;;;-6557;-100,00%
08/06/2019 0:00;2019;junio;Fuera de España;Almería CAP;;;;33866;;;-7516;-100,00%
09/06/2019 0:00;2019;junio;Fuera de España;Córdoba REST;;;;20969;;;-6557;-100,00%
09/06/2019 0:00;2019;junio;Fuera de España;Almería CAP;;;;33866;;;-7516;-100,00%
10/06/2019 0:00;2019;junio;Fuera de España;Córdoba REST;;;;20969;;;-6557;-100,00%
10/06/2019 0:00;2019;junio;Fuera de España;Almería CAP;;;;33866;;;-7516;-100,00%
11/06/2019 0:00;2019;junio;Fuera de España;Córdoba REST;;;;20969;;;-6557;-100,00%
11/06/2019 0:00;2019;junio;Fuera de España;Almería CAP;;;;33866;;;-7516;-100,00%
12/06/2019 0:00;2019;junio;Fuera de España;Córdoba REST;;;;20969;;;-6557;-100,00%
12/06/2019 0:00;2019;junio;Fuera de España;Almería CAP;;;;33866;;;-7516;-100,00%
13/06/2019 0:00;2019;junio;Fuera de España;Córdoba REST;;;;20969;;;-6557;-100,00%
13/06/2019 0:00;2019;junio;Fuera de España;Almería CAP;;;;33866;;;-7516;-100,00%
14/06/2019 0:00;2019;junio;Fuera de España;Córdoba REST;;;;20969;;;-6557;-100,00%
14/06/2019 0:00;2019;junio;Fuera de España;Almería CAP;;;;33866;;;-7516;-100,00%
15/06/2019 0:00;2019;junio;Fuera de España;Córdoba REST;;;;20969;;;-6557;-100,00%
15/06/2019 0:00;2019;junio;Fuera de España;Almería CAP;;;;33866;;;-7516;-100,00%
16/06/2019 0:00;2019;junio;Fuera de España;Córdoba REST;;;;20969;;;-6557;-100,00%
16/06/2019 0:00;2019;junio;Fuera de España;Almería CAP;;;;33866;;;-7516;-100,00%
17/06/2019 0:00;2019;junio;Fuera de España;Córdoba REST;;;;20969;;;-6557;-100,00%
17/06/2019 0:00;2019;junio;Fuera de España;Almería CAP;;;;33866;;;-7516;-100,00%
18/06/2019 0:00;2019;junio;Fuera de España;Córdoba REST;;;;20969;;;-6557;-100,00%
18/06/2019 0:00;2019;junio;Fuera de España;Almería CAP;;;;33866;;;-7516;-100,00%
19/06/2019 0:00;2019;junio;Fuera de España;Córdoba REST;;;;20969;;;-6557;-100,00%
19/06/2019 0:00;2019;junio;Fuera de España;Almería CAP;;;;33866;;;-7516;-100,00%
20/06/2019 0:00;2019;junio;Fuera de España;Córdoba REST;;;;20969;;;-6557;-100,00%
20/06/2019 0:00;2019;junio;Fuera de España;Almería CAP;;;;33866;;;-7516;-100,00%
21/06/2019 0:00;2019;junio;Fuera de España;Córdoba REST;;;;20969;;;-6557;-100,00%
21/06/2019 0:00;2019;junio;Fuera de España;Almería CAP;;;;33866;;;-7516;-100,00%
22/06/2019 0:00;2019;junio;Fuera de España;Córdoba REST;;;;20969;;;-6557;-100,00%
22/06/2019 0:00;2019;junio;Fuera de España;Almería CAP;;;;33866;;;-7516;-100,00%
23/06/2019 0:00;2019;junio;Fuera de España;Córdoba REST;;;;20969;;;-6557;-100,00%
23/06/2019 0:00;2019;junio;Fuera de España;Almería CAP;;;;33866;;;-7516;-100,00%
24/06/2019 0:00;2019;junio;Fuera de España;Córdoba REST;;;;20969;;;-6557;-100,00%
24/06/2019 0:00;2019;junio;Fuera de España;Almería CAP;;;;33866;;;-7516;-100,00%
25/06/2019 0:00;2019;junio;Fuera de España;Córdoba REST;;;;20969;;;-6557;-100,00%
25/06/2019 0:00;2019;junio;Fuera de España;Almería CAP;;;;33866;;;-7516;-100,00%
26/06/2019 0:00;2019;junio;Fuera de España;Córdoba REST;;;;20969;;;-6557;-100,00%
26/06/2019 0:00;2019;junio;Fuera de España;Almería CAP;;;;33866;;;-7516;-100,00%
27/06/2019 0:00;2019;junio;Fuera de España;Córdoba REST;;;;20969;;;-6557;-100,00%
27/06/2019 0:00;2019;junio;Fuera de España;Almería CAP;;;;33866;;;-7516;-100,00%
28/06/2019 0:00;2019;junio;Fuera de España;Córdoba REST;;;;20969;;;-6557;-100,00%
28/06/2019 0:00;2019;junio;Fuera de España;Almería CAP;;;;33866;;;-7516;-100,00%
29/06/2019 0:00;2019;junio;Fuera de España;Córdoba REST;;;;20969;;;-6557;-100,00%
29/06/2019 0:00;2019;junio;Fuera de España;Almería CAP;;;;33866;;;-7516;-100,00%
30/06/2019 0:00;2019;junio;Fuera de España;Córdoba REST;;;;20969;;;-6557;-100,00%
30/06/2019 0:00;2019;junio;Fuera de España;Almería CAP;;;;33866;;;-7516;-100,00%
01/07/2019 0:00;2019;julio;Total;Nacional;3,56;43199530;12124664;61942544;416824;3,56%;752889;6,62%
01/07/2019 0:00;2019;julio;España;Nacional;2,62;14871768;5669457;30007116;288759;5,37%;486086;9,38%
